web_scraper_order,web_scraper_start_url,price,article_type,image_link,address
"1765126222-274","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Vêtements enfant","https://images.coinafrique.com/thumb_1207842_uploaded_image1_1573908906.94.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126222-275","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Vêtements enfant","https://images.coinafrique.com/thumb_1207827_uploaded_image1_1573908754.13.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126222-276","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","15 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1204362_uploaded_image1_1573832164.18.png","Guédiawaye, Dakar, Sénégal"
"1765126222-277","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","17 500CFA","Ensemble veste - enfant","https://images.coinafrique.com/thumb_1204350_uploaded_image1_1573832159.93.png","Guédiawaye, Dakar, Sénégal"
"1765126222-278","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","15 000CFA","Blousons enfants","https://images.coinafrique.com/thumb_1181045_uploaded_image1_1573426145.72.png","M'bour, Sénégal"
"1765126222-279","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","10 000CFA","Robes  filles","https://images.coinafrique.com/thumb_1174277_uploaded_image1_1573245424.6.png","Grand Dakar, Dakar, Sénégal"
"1765126222-280","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Pulls pour enfants","https://images.coinafrique.com/thumb_1169786_uploaded_image1_1573164546.67.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-281","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","2 500CFA","Ensemble bébé 1er âge a","https://images.coinafrique.com/thumb_1943535_uploaded_image1_1586864377.03.jpeg","HLM, Dakar, Sénégal"
"1765126435-282","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","7 000CFA","Vêtement enfant","https://images.coinafrique.com/thumb_1943528_uploaded_image1_1586864266.59.jpeg","HLM, Dakar, Sénégal"
"1765126435-283","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Vêtements bébé","https://images.coinafrique.com/thumb_1936151_uploaded_image1_1586746366.57.png","Medina, Dakar, Sénégal"
"1765126435-284","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtements pour bébé","https://images.coinafrique.com/thumb_1910628_uploaded_image1_1586307843.18.png","HLM, Dakar, Sénégal"
"1765126435-285","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","6 000CFA","Combishort enfant fille","https://images.coinafrique.com/thumb_1910246_uploaded_image1_1586299028.11.png","Rufisque, Sénégal"
"1765126435-286","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","8 000CFA","Ensemble enfant garçon","https://images.coinafrique.com/thumb_1910234_uploaded_image1_1586298807.14.png","Rufisque, Sénégal"
"1765126435-287","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","3 500CFA","Ensemble 3 pièces bébé garçon","https://images.coinafrique.com/thumb_1910194_uploaded_image1_1586298079.54.png","Rufisque, Sénégal"
"1765126435-288","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","3 500CFA","Ensemble coton garçon","https://images.coinafrique.com/thumb_1910169_uploaded_image1_1586297654.31.png","Rufisque, Sénégal"
"1765126435-289","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Ensemble 8 pièces bébé","https://images.coinafrique.com/thumb_1910155_uploaded_image1_1586297414.23.png","Rufisque, Sénégal"
"1765126435-290","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","7 000CFA","Tenue de baptême / fille","https://images.coinafrique.com/thumb_1906593_uploaded_image1_1586255067.65.png","Rufisque, Sénégal"
"1765126435-291","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Robes bébé","https://images.coinafrique.com/thumb_1906465_uploaded_image1_1586253537.07.png","Rufisque, Sénégal"
"1765126435-292","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Robes bébé","https://images.coinafrique.com/thumb_1906455_uploaded_image1_1586253454.8.png","Rufisque, Sénégal"
"1765126435-293","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","7 000CFA","Tenue de baptême","https://images.coinafrique.com/thumb_1906387_uploaded_image1_1586252732.58.png","Rufisque, Sénégal"
"1765126435-294","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","15 000CFA","Combinaison enfant","https://images.coinafrique.com/thumb_1834624_uploaded_image1_1584951207.3.png","Dakar, Sénégal"
"1765126435-295","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Ensemble pantalon enfant","https://images.coinafrique.com/thumb_1810071_uploaded_image1_1584488550.47.png","Dakar, Sénégal"
"1765126435-296","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensemble Vêtement Nike - enfant","https://images.coinafrique.com/thumb_1804137_uploaded_image1_1584391154.47.png","Sicap-Liberté, Dakar, Sénégal"
"1765126435-297","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Maillot enfant original","https://images.coinafrique.com/thumb_1803131_uploaded_image1_1584378734.55.png","Point E, Dakar, Sénégal"
"1765126435-298","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","6 000CFA","Pack de 5 barboteuses","https://images.coinafrique.com/thumb_1797916_uploaded_image1_1584293987.81.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-299","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","9 000CFA","Sortie de bain bébé","https://images.coinafrique.com/thumb_1797422_uploaded_image1_1584283247.52.png","Dakar, Sénégal"
"1765126435-300","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtements bébé","https://images.coinafrique.com/thumb_1790174_uploaded_image1_1584127258.73.png","HLM, Dakar, Sénégal"
"1765126435-301","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Ensemble bébé","https://images.coinafrique.com/thumb_1790170_uploaded_image1_1584127134.2.png","HLM, Dakar, Sénégal"
"1765126435-302","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtement enfant","https://images.coinafrique.com/thumb_1790165_uploaded_image1_1584126923.36.png","HLM, Dakar, Sénégal"
"1765126435-303","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensemble bébé 6 mois","https://images.coinafrique.com/thumb_1790162_uploaded_image1_1584126824.65.png","HLM, Dakar, Sénégal"
"1765126435-304","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Robe enfant fille","https://images.coinafrique.com/thumb_1784678_uploaded_image1_1584029251.42.png","Point E, Dakar, Sénégal"
"1765126435-305","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Vêtement enfant","https://images.coinafrique.com/thumb_1784556_uploaded_image1_1584027610.0.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-306","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Vêtement enfant","https://images.coinafrique.com/thumb_1784551_uploaded_image1_1584027560.51.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-307","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1784540_uploaded_image1_1584027470.41.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-308","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1784533_uploaded_image1_1584027397.68.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-309","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Robe enfant","https://images.coinafrique.com/thumb_1783768_uploaded_image1_1584018577.34.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-310","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Robe enfant","https://images.coinafrique.com/thumb_1773838_uploaded_image1_1583862932.13.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-311","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","3 500CFA","Boxer slip fille","https://images.coinafrique.com/thumb_1738625_uploaded_image1_1583250075.0.png","Fass, Dakar, Sénégal"
"1765126435-312","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","1 500CFA","Habits pour enfants","https://images.coinafrique.com/thumb_1730070_uploaded_image1_1583108098.32.png","Grand Dakar, Dakar, Sénégal"
"1765126435-313","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Robe enfant","https://images.coinafrique.com/thumb_1720893_uploaded_image1_1582915357.03.png","Point E, Dakar, Sénégal"
"1765126435-314","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Robe","https://images.coinafrique.com/thumb_1719896_uploaded_image1_1582902178.54.png","Sicap Liberté, Dakar, Sénégal"
"1765126435-315","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Vêtements enfant","https://images.coinafrique.com/thumb_1703264_uploaded_image1_1582641589.45.png","Yoff, Dakar, Sénégal"
"1765126435-316","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","20 000CFA","Tenues mardi-gras","https://images.coinafrique.com/thumb_1697316_uploaded_image1_1582554886.1.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126435-317","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Robe d'été enfants","https://images.coinafrique.com/thumb_1689763_uploaded_image1_1582384162.5.png","Dakar, Sénégal"
"1765126435-318","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","7 000CFA","Boxers enfants","https://images.coinafrique.com/thumb_1680030_uploaded_image1_1582211265.82.png","Patte d'Oie, Dakar, Sénégal"
"1765126435-319","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_1656848_uploaded_image1_1581814339.01.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-320","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Habits d'enfants","https://images.coinafrique.com/thumb_1649651_uploaded_image1_1581684888.76.png","Dakar, Sénégal"
"1765126435-321","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Ensemble short","https://images.coinafrique.com/thumb_1647670_uploaded_image1_1581664885.61.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-322","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Haut bébé","https://images.coinafrique.com/thumb_1638505_uploaded_image1_1581513125.53.png","Dakar Plateau, Dakar, Sénégal"
"1765126435-323","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensemble complet","https://images.coinafrique.com/thumb_1638479_uploaded_image1_1581512755.62.png","Dakar Plateau, Dakar, Sénégal"
"1765126435-324","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Habits d'enfants","https://images.coinafrique.com/thumb_1632221_uploaded_image1_1581423696.07.png","Dakar Plateau, Dakar, Sénégal"
"1765126435-325","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","2 000CFA","Cache couche","https://images.coinafrique.com/thumb_1608014_uploaded_image1_1581043282.72.png","Grand Yoff, Dakar, Sénégal"
"1765126435-326","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Coffret sortie de bain","https://images.coinafrique.com/thumb_1608013_uploaded_image1_1581043244.3.png","Grand Yoff, Dakar, Sénégal"
"1765126435-327","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","25 000CFA","Tenues pour mardi-gras","https://images.coinafrique.com/thumb_1607904_uploaded_image1_1581036553.31.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126435-328","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","25 000CFA","Tenue mardi gras","https://images.coinafrique.com/thumb_1607901_uploaded_image1_1581036440.19.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126435-329","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","25 000CFA","Tenue mardi gras","https://images.coinafrique.com/thumb_1607896_uploaded_image1_1581036259.52.png","Parcelle Assainies, Dakar, Sénégal"
"1765126435-330","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Chemise enfant","https://images.coinafrique.com/thumb_1566600_uploaded_image1_1580394360.74.png","Thies Nord, Thiès, Sénégal"
"1765126435-331","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","15 000CFA","Bombers pour enfants","https://images.coinafrique.com/thumb_1565490_uploaded_image1_1580383347.89.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-332","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","8 000CFA","Robe bébé","https://images.coinafrique.com/thumb_1559518_uploaded_image1_1580302630.18.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-333","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Ensemble bébé","https://images.coinafrique.com/thumb_1559514_uploaded_image1_1580302586.76.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-334","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","6 000CFA","Ensemble bébé","https://images.coinafrique.com/thumb_1559510_uploaded_image1_1580302551.72.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-335","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","6 000CFA","Complet bébé","https://images.coinafrique.com/thumb_1559509_uploaded_image1_1580302514.24.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-336","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Vêtements bébé - 10 pièces","https://images.coinafrique.com/thumb_1559493_uploaded_image1_1580302285.16.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-337","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Vêtements bébé - 10 pièces","https://images.coinafrique.com/thumb_1559490_uploaded_image1_1580302235.18.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-338","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Vêtements bébé - 10 pièces","https://images.coinafrique.com/thumb_1559487_uploaded_image1_1580302197.09.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-339","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","2 000CFA","Vêtements bébé","https://images.coinafrique.com/thumb_1559425_uploaded_image1_1580301744.51.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-340","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","2 000CFA","Vêtements bébé","https://images.coinafrique.com/thumb_1559422_uploaded_image1_1580301721.18.png","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1765126435-341","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Tenue de baptême  / 11 piéces","https://images.coinafrique.com/thumb_1552044_uploaded_image1_1580207298.82.png","HLM, Dakar, Sénégal"
"1765126435-342","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","10 000CFA","Ensemble enfant 6 à 14 ans","https://images.coinafrique.com/thumb_1544373_uploaded_image1_1580086240.79.png","Dakar, Sénégal"
"1765126435-343","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Polo Lacoste","https://images.coinafrique.com/thumb_1543948_uploaded_image1_1580078044.42.png","Grand Yoff, Dakar, Sénégal"
"1765126435-344","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Lacoste enfant","https://images.coinafrique.com/thumb_1543946_uploaded_image1_1580077992.21.png","Grand Yoff, Dakar, Sénégal"
"1765126435-345","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Polo Lacoste 2-6 ans","https://images.coinafrique.com/thumb_1543944_uploaded_image1_1580077931.79.png","Grand Yoff, Dakar, Sénégal"
"1765126435-346","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Polo Lacoste 2-6 ans","https://images.coinafrique.com/thumb_1543894_uploaded_image1_1580077072.75.png","Grand Yoff, Dakar, Sénégal"
"1765126435-347","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Lacoste 2-6 ans","https://images.coinafrique.com/thumb_1543891_uploaded_image1_1580077027.08.png","Grand Yoff, Dakar, Sénégal"
"1765126435-348","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","4 000CFA","Lacoste enfant","https://images.coinafrique.com/thumb_1543886_uploaded_image1_1580076977.34.png","Grand Yoff, Dakar, Sénégal"
"1765126435-349","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","7 000CFA","Vêtement enfant","https://images.coinafrique.com/thumb_1526621_uploaded_image1_1579784330.83.png","Ouakam, Dakar, Sénégal"
"1765126435-350","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","5 000CFA","Couverture bébé","https://images.coinafrique.com/thumb_1514395_uploaded_image1_1579606069.38.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126435-351","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","6 000CFA","Complet enfant","https://images.coinafrique.com/thumb_1514365_uploaded_image1_1579605771.41.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126435-352","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","6 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1514342_uploaded_image1_1579605416.29.png","Parcelle Assainies, Dakar, Sénégal"
"1765126435-353","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","12 000CFA","Robes fillettes","https://images.coinafrique.com/thumb_1514274_uploaded_image1_1579604622.01.png","Grand Yoff, Dakar, Sénégal"
"1765126435-354","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","400CFA","Vêtements pour bébé","https://images.coinafrique.com/thumb_1491193_uploaded_image1_1579191536.91.png","Yoff, Dakar, Sénégal"
"1765126435-355","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensemble Fille","https://images.coinafrique.com/thumb_1468508_uploaded_image1_1578838451.05.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-356","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtements Garçon","https://images.coinafrique.com/thumb_1468501_uploaded_image1_1578838337.72.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensemble  enfants garçons","https://images.coinafrique.com/thumb_1468493_uploaded_image1_1578838195.79.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensembles pour enfant","https://images.coinafrique.com/thumb_1468335_uploaded_image1_1578834783.45.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Ensemble enfants","https://images.coinafrique.com/thumb_1468327_uploaded_image1_1578834615.19.png","Dakar-Plateau, Dakar, Sénégal"
"1765126435-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Jackets enfant","https://images.coinafrique.com/thumb_1456400_uploaded_image1_1578631459.49.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtements enfant","https://images.coinafrique.com/thumb_1442052_uploaded_image1_1578411849.73.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Habit enfant","https://images.coinafrique.com/thumb_1441221_uploaded_image1_1578403732.35.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Prix sur demande","Vêtements Enfants","https://images.coinafrique.com/thumb_1441047_uploaded_image1_1578403581.32.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126435-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","15 000CFA","Blousons garçon - fille","https://images.coinafrique.com/thumb_1410978_uploaded_image1_1577742016.76.png","M'bour, Sénégal"
"1765126647-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","8 000CFA","Robe en coton enfant","https://images.coinafrique.com/thumb_2135490_uploaded_image1_1589838120.jpg","Rufisque, Sénégal"
"1765126647-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","8 000CFA","Robe en coton enfant","https://images.coinafrique.com/thumb_2135481_uploaded_image1_1589838043.jpg","Rufisque, Sénégal"
"1765126647-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","8 000CFA","Robe enfant","https://images.coinafrique.com/thumb_2135475_uploaded_image1_1589837962.jpg","Rufisque, Sénégal"
"1765126647-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Prix sur demande","Robe enfants fait main","https://images.coinafrique.com/thumb_2134538_uploaded_image1_1589822555.jpg","Biscuiterie, Dakar, Sénégal"
"1765126647-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","12 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_2133600_uploaded_image1_1589810793.jpg","Fass, Dakar, Sénégal"
"1765126647-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","12 000CFA","Ensemble pantalon & tee-shirt","https://images.coinafrique.com/thumb_2133467_uploaded_image1_1589808819.jpg","Fass, Dakar, Sénégal"
"1765126647-371","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","10 000CFA","Robe enfants","https://images.coinafrique.com/thumb_2133033_uploaded_image1_1589804179.jpg","Biscuiterie, Dakar, Sénégal"
"1765126647-372","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5 500CFA","Ensemble culotte","https://images.coinafrique.com/thumb_2126589_uploaded_image1_1589696412.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-373","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2126541_uploaded_image1_1589695915.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-374","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5 000CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2126532_uploaded_image1_1589695794.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-375","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5 000CFA","Vêtements  enfant","https://images.coinafrique.com/thumb_2126529_uploaded_image1_1589695742.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-376","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements pour enfants","https://images.coinafrique.com/thumb_2126522_uploaded_image1_1589695660.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-377","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements pour enfants","https://images.coinafrique.com/thumb_2125952_uploaded_image1_1589678069.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-378","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements pour enfants","https://images.coinafrique.com/thumb_2125951_uploaded_image1_1589678021.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-379","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2125948_uploaded_image1_1589677959.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-380","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2125947_uploaded_image1_1589677921.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-381","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","T-Shirt - Short","https://images.coinafrique.com/thumb_2125943_uploaded_image1_1589677839.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-382","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2125892_uploaded_image1_1589676708.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-383","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5 500CFA","T-shirts 100% coton","https://images.coinafrique.com/thumb_2124862_uploaded_image1_1589655764.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-384","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","8 000CFA","Robes","https://images.coinafrique.com/thumb_2122740_uploaded_image1_1589625434.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-385","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfant","https://images.coinafrique.com/thumb_2121714_uploaded_image1_1589608443.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-386","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfant","https://images.coinafrique.com/thumb_2121710_uploaded_image1_1589608406.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-387","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5 000CFA","Vêtements pour enfants","https://images.coinafrique.com/thumb_2121709_uploaded_image1_1589608369.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-388","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5 000CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2121705_uploaded_image1_1589608320.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-389","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_2120842_uploaded_image1_1589586119.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-390","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Pantalon pour enfants","https://images.coinafrique.com/thumb_2120840_uploaded_image1_1589586074.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","4 500CFA","Polo pour enfants","https://images.coinafrique.com/thumb_2120830_uploaded_image1_1589585958.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","12 000CFA","Robes","https://images.coinafrique.com/thumb_2112935_uploaded_image1_1589474288.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765126647-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Prix sur demande","Tenue traditionnelle","https://images.coinafrique.com/thumb_2112761_uploaded_image1_1589472281.15.jpeg","Dieuppeul-Derklé, Dakar, Sénégal"
"1765126647-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","20 000CFA","Vêtements  enfants","https://images.coinafrique.com/thumb_2110260_uploaded_image1_1589447276.jpg","Fann, Dakar, Sénégal"
"1765126647-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","15 000CFA","Vêtement enfant","https://images.coinafrique.com/thumb_2110256_uploaded_image1_1589447241.jpg","Fann, Dakar, Sénégal"
"1765126647-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","15 000CFA","Complet enfant","https://images.coinafrique.com/thumb_2110252_uploaded_image1_1589447206.jpg","Fann, Dakar, Sénégal"
"1765126647-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","40 000CFA","World classe Vêtements enfants","https://images.coinafrique.com/thumb_2109272_uploaded_image1_1589430115.jpg","Dakar Plateau, Dakar, Sénégal"
"1765126647-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","25 000CFA","Vêtements pour enfants","https://images.coinafrique.com/thumb_2102512_uploaded_image1_1589320644.jpg","Fann, Dakar, Sénégal"
