web_scraper_order,web_scraper_start_url,price,article_type,image_link,address
"1765071088-1903","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","15 000CFA","Chaussures   homme","https://images.coinafrique.com/thumb_2819961_uploaded_image1_1607517830.jpg","Dakar, Sénégal"
"1765071088-1904","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2819237_uploaded_image1_1607503045.jpg","Colobane, Dakar, Sénégal"
"1765071088-1905","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2819231_uploaded_image2_1607502765.jpeg","Dakar, Sénégal"
"1765071088-1906","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","20 000CFA","Baskets Nike Air Jordan","https://images.coinafrique.com/thumb_2818970_uploaded_image1_1607478868.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071088-1907","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","15 000CFA","Baskets Homme","https://images.coinafrique.com/thumb_2818969_uploaded_image1_1607478761.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071088-1908","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","12 000CFA","Chaussures Homme","https://images.coinafrique.com/thumb_2818967_uploaded_image1_1607478656.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071088-1909","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","20 000CFA","Basket Nike Air Jordan","https://images.coinafrique.com/thumb_2818961_uploaded_image1_1607478208.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071088-1910","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","9 500CFA","Chaussures hommes - femmes","https://images.coinafrique.com/thumb_2818883_uploaded_image1_1607471325.jpg","Dakar, Sénégal"
"1765071088-1911","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Baskets Nike","https://images.coinafrique.com/thumb_2818580_uploaded_image1_1607458187.jpg","Fass, Dakar, Sénégal"
"1765071088-1912","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","7 000CFA","Tennis friperies","https://images.coinafrique.com/thumb_2818077_uploaded_image1_1607442009.jpg","Dakar, Sénégal"
"1765071088-1913","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","10 000CFA","Chaussures orthopédique","https://images.coinafrique.com/thumb_2817826_uploaded_image1_1607436805.jpg","HLM, Dakar, Sénégal"
"1765071088-1914","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","10 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2817822_uploaded_image1_1607436750.jpg","HLM, Dakar, Sénégal"
"1765071088-1915","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","10 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2817818_uploaded_image1_1607436696.jpg","HLM, Dakar, Sénégal"
"1765071088-1916","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","350 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2817816_uploaded_image1_1607436691.jpg","Colobane, Dakar, Sénégal"
"1765071088-1917","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Baskets Nike Air Max","https://images.coinafrique.com/thumb_2817694_uploaded_image1_1607433544.jpg","Dieuppeul-Derklé, Dakar, Sénégal"
"1765071088-1918","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Baskets Nike coupés","https://images.coinafrique.com/thumb_2817687_uploaded_image1_1607433317.jpg","Dieuppeul-Derklé, Dakar, Sénégal"
"1765071088-1919","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","20 000CFA","Baskets All Star Converse","https://images.coinafrique.com/thumb_2816892_uploaded_image1_1607415226.jpg","Dakar, Sénégal"
"1765071088-1920","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Mocassins homme","https://images.coinafrique.com/thumb_2816817_uploaded_image1_1607412072.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071088-1921","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2816787_uploaded_image2_1607411282.jpeg","Hann Bel-Air, Dakar, Sénégal"
"1765071088-1922","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Baskets Nike","https://images.coinafrique.com/thumb_2816774_uploaded_image1_1607410985.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765071088-1923","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","9 500CFA","Chaussures mixtes","https://images.coinafrique.com/thumb_2816532_uploaded_image1_1607420433.jpg","Dakar, Sénégal"
"1765071088-1924","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","9 500CFA","Baskets homme","https://images.coinafrique.com/thumb_2816528_uploaded_image1_1607387537.jpg","Dakar, Sénégal"
"1765071088-1925","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","10 000CFA","Chaussures orthopédique","https://images.coinafrique.com/thumb_2815419_uploaded_image1_1607354676.jpg","HLM, Dakar, Sénégal"
"1765071088-1926","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","15 000CFA","Chaussures orthopédique homme","https://images.coinafrique.com/thumb_2815379_uploaded_image1_1607353737.jpg","HLM, Dakar, Sénégal"
"1765071088-1927","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Chaussures   homme","https://images.coinafrique.com/thumb_2814472_uploaded_image1_1607335220.jpg","Thies, Sénégal"
"1765071088-1928","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","25 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2814417_uploaded_image1_1607333884.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765071088-1929","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Mocassins Diam","https://images.coinafrique.com/thumb_2813883_uploaded_image1_1607297704.jpg","Geule Tapée, Dakar, Sénégal"
"1765071088-1930","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Mocassins homme","https://images.coinafrique.com/thumb_2813874_uploaded_image1_1607297358.jpg","Geule Tapée, Dakar, Sénégal"
"1765071088-1931","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Baskets Nike","https://images.coinafrique.com/thumb_2813360_uploaded_image1_1607280506.jpg","Guediawaye, Dakar, Sénégal"
"1765071088-1932","https://sn.coinafrique.com/categorie/chaussures-homme?page=97","Prix sur demande","Baskets Nike","https://images.coinafrique.com/thumb_2813357_uploaded_image1_1607280419.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-1933","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures  homme","https://images.coinafrique.com/thumb_2855869_uploaded_image1_1609144513.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1934","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","17 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2855710_uploaded_image1_1609137105.jpg","Medina, Dakar, Sénégal"
"1765071301-1935","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","18 000CFA","Chaussures Vans old","https://images.coinafrique.com/thumb_2855496_uploaded_image1_1609108408.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1936","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Chaussures Yeezy slide","https://images.coinafrique.com/thumb_2855493_uploaded_image1_1609108122.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1937","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2855040_uploaded_image1_1609088168.jpg","Dakar, Sénégal"
"1765071301-1938","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2855037_uploaded_image1_1609088059.jpg","Dakar, Sénégal"
"1765071301-1939","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures Homme","https://images.coinafrique.com/thumb_2854805_uploaded_image1_1609075187.jpg","Medina, Dakar, Sénégal"
"1765071301-1940","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","18 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2854501_uploaded_image1_1609060434.jpg","Hann Bel-Air, Dakar, Sénégal"
"1765071301-1941","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","18 000CFA","Chaussures Homme","https://images.coinafrique.com/thumb_2854199_uploaded_image1_1609030222.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765071301-1942","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","14 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2853777_uploaded_image1_1609006984.jpg","Dakar, Sénégal"
"1765071301-1943","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","40 000CFA","Chaussures homme - femme","https://images.coinafrique.com/thumb_2853750_uploaded_image1_1609005215.jpg","Dakar, Sénégal"
"1765071301-1944","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Baskets Jordan One","https://images.coinafrique.com/thumb_2853464_uploaded_image1_1608994107.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765071301-1945","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Baskets Nike Air","https://images.coinafrique.com/thumb_2853427_uploaded_image1_1608993290.jpg","Grand Dakar, Dakar, Sénégal"
"1765071301-1946","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","13 000CFA","Chaussures hommes","https://images.coinafrique.com/thumb_2852561_uploaded_image1_1608938303.jpg","Dakar, Sénégal"
"1765071301-1947","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Baskets Nike Air Max","https://images.coinafrique.com/thumb_2852523_uploaded_image1_1608936002.jpg","Fass, Dakar, Sénégal"
"1765071301-1948","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","25 000CFA","Baskets Balanciaga montante","https://images.coinafrique.com/thumb_2852456_uploaded_image1_1608930558.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1949","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Baskets homme","https://images.coinafrique.com/thumb_2851842_uploaded_image1_1608894203.jpg","Dakar, Sénégal"
"1765071301-1950","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","13 000CFA","Baskets Nike Air Force 1","https://images.coinafrique.com/thumb_2851659_uploaded_image1_1608879529.jpg","Fass, Dakar, Sénégal"
"1765071301-1951","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2851601_uploaded_image1_1608869577.jpg","Dakar, Sénégal"
"1765071301-1952","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2851599_uploaded_image1_1608869383.jpg","Dakar, Sénégal"
"1765071301-1953","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","17 000CFA","Mocassins en cuir","https://images.coinafrique.com/thumb_2851293_uploaded_image1_1608840543.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-1954","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","16 000CFA","Chaussures en cuir","https://images.coinafrique.com/thumb_2851279_uploaded_image1_1608840092.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-1955","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Baskets Nike Air Force One","https://images.coinafrique.com/thumb_2851199_uploaded_image1_1608834708.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-1956","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","13 000CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2851108_uploaded_image1_1608830002.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1957","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2850970_uploaded_image1_1608824726.jpg","Fass, Dakar, Sénégal"
"1765071301-1958","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures orthopédiques homme","https://images.coinafrique.com/thumb_2850730_uploaded_image1_1608817490.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-1959","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","14 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2850593_uploaded_image1_1608813011.jpg","Mbao, Dakar, Sénégal"
"1765071301-1960","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures   homme","https://images.coinafrique.com/thumb_2850339_uploaded_image1_1608806411.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1961","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","26 000CFA","Mocassins Sebago en cuir","https://images.coinafrique.com/thumb_2849911_uploaded_image1_1608771995.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1962","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","26 000CFA","Mocassins Sebago","https://images.coinafrique.com/thumb_2849905_uploaded_image1_1608771570.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1963","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","12 000CFA","Sandales Euros","https://images.coinafrique.com/thumb_2849890_uploaded_image1_1608770560.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1964","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2849849_uploaded_image1_1608767992.jpg","Grand Dakar, Dakar, Sénégal"
"1765071301-1965","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Chaussures Air Force one","https://images.coinafrique.com/thumb_2849793_uploaded_image1_1608764433.jpg","Fass, Dakar, Sénégal"
"1765071301-1966","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures hommes","https://images.coinafrique.com/thumb_2849787_uploaded_image1_1608764163.jpg","Dakar, Sénégal"
"1765071301-1967","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","19 000CFA","Bottes homme","https://images.coinafrique.com/thumb_2849780_uploaded_image1_1608763692.jpg","Dakar, Sénégal"
"1765071301-1968","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2849778_uploaded_image1_1608763614.jpg","Dakar, Sénégal"
"1765071301-1969","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","9 000CFA","Chaussures","https://images.coinafrique.com/thumb_2849683_uploaded_image1_1608759512.jpg","Thies, Sénégal"
"1765071301-1970","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2849643_uploaded_image1_1608757583.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-1971","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2849594_uploaded_image1_1608755657.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-1972","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","17 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2849403_uploaded_image1_1608747794.jpg","Dakar, Sénégal"
"1765071301-1973","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures   homme","https://images.coinafrique.com/thumb_2848620_uploaded_image1_1608721703.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1974","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","34 000CFA","Chaussures   homme","https://images.coinafrique.com/thumb_2848617_uploaded_image1_1608721533.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1975","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","22 000CFA","Chaussures Comodo","https://images.coinafrique.com/thumb_2848599_uploaded_image1_1608720921.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-1976","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","10 000CFA","Chaussures en cuir","https://images.coinafrique.com/thumb_2848197_uploaded_image1_1608707380.jpg","Dakar, Sénégal"
"1765071301-1977","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","11 000CFA","Chaussures hommes","https://images.coinafrique.com/thumb_2847949_uploaded_image1_1608678656.jpg","Dakar, Sénégal"
"1765071301-1978","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2847906_uploaded_image1_1608676805.jpg","Dakar, Sénégal"
"1765071301-1979","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2847839_uploaded_image1_1608673588.jpg","Mbao, Dakar, Sénégal"
"1765071301-1980","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","11 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2847816_uploaded_image1_1608672570.jpg","Dakar, Sénégal"
"1765071301-1981","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2847691_uploaded_image1_1608667412.jpg","Dakar, Sénégal"
"1765071301-1982","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2847681_uploaded_image1_1608667159.jpg","Dakar, Sénégal"
"1765071301-1983","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Sandales homme","https://images.coinafrique.com/thumb_2847584_uploaded_image1_1608662698.jpg","Gibraltar, Dakar, Sénégal"
"1765071301-1984","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Sandales Gucci","https://images.coinafrique.com/thumb_2846110_uploaded_image1_1608619993.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-1985","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","12 500CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2845918_uploaded_image1_1608595981.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1986","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Baskets Puma RS","https://images.coinafrique.com/thumb_2845902_uploaded_image1_1608594925.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1987","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","25 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2845898_uploaded_image1_1608594716.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-1988","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","35 000CFA","Baskets Jordan 4","https://images.coinafrique.com/thumb_2845238_uploaded_image1_1608567419.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1989","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2845221_uploaded_image1_1608567090.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1990","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2845063_uploaded_image1_1608563119.jpg","Dakar, Sénégal"
"1765071301-1991","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2844994_uploaded_image1_1608561482.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-1992","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures de ville homme","https://images.coinafrique.com/thumb_2843286_uploaded_image1_1608490028.jpg","Sicap Liberté, Dakar, Sénégal"
"1765071301-1993","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","35 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2843167_uploaded_image1_1608485294.jpg","Grand Dakar, Dakar, Sénégal"
"1765071301-1994","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Baskets Nike Air Force One","https://images.coinafrique.com/thumb_2842968_uploaded_image1_1608477801.jpg","Dakar, Sénégal"
"1765071301-1995","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures classiques","https://images.coinafrique.com/thumb_2842736_uploaded_image1_1608467313.jpg","Dakar, Sénégal"
"1765071301-1996","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Chaussures classiques","https://images.coinafrique.com/thumb_2842735_uploaded_image1_1608467224.jpg","Dakar, Sénégal"
"1765071301-1997","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Baskets Nike Air Force One","https://images.coinafrique.com/thumb_2842145_uploaded_image1_1608421327.jpg","Geule Tapée, Dakar, Sénégal"
"1765071301-1998","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Baskets Adidas Gazelle","https://images.coinafrique.com/thumb_2842142_uploaded_image1_1608421153.jpg","Geule Tapée, Dakar, Sénégal"
"1765071301-1999","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","8 500CFA","Baskets","https://images.coinafrique.com/thumb_2842108_uploaded_image1_1608418981.jpg","Ouakam, Dakar, Sénégal"
"1765071301-2000","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2841526_uploaded_image1_1608395279.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-2001","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","13 000CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2840881_uploaded_image1_1608373149.jpg","Grand Yoff, Dakar, Sénégal"
"1765071301-2002","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Baskets Air Force One","https://images.coinafrique.com/thumb_2840550_uploaded_image1_1608345284.jpg","Dakar, Sénégal"
"1765071301-2003","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","10 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2840075_uploaded_image1_1608317431.jpg","Dakar, Sénégal"
"1765071301-2004","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","9 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2839672_uploaded_image1_1608304675.jpg","Thies, Sénégal"
"1765071301-2005","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","15 000CFA","Baskets Air Force One","https://images.coinafrique.com/thumb_2839590_uploaded_image1_1608302279.jpg","Guediawaye, Dakar, Sénégal"
"1765071301-2006","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures Stan Smith","https://images.coinafrique.com/thumb_2839546_uploaded_image1_1608300912.jpg","Dakar, Sénégal"
"1765071301-2007","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","13 000CFA","Chaussures   homme","https://images.coinafrique.com/thumb_2839429_uploaded_image1_1608297815.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-2008","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2839362_uploaded_image1_1608295861.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-2009","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","16 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2839334_uploaded_image1_1608295461.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-2010","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","20 000CFA","Chaussures  homme","https://images.coinafrique.com/thumb_2839323_uploaded_image1_1608295058.jpg","Parcelle Assainies, Dakar, Sénégal"
"1765071301-2011","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2838702_uploaded_image1_1608279042.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765071301-2012","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","30 000CFA","Baskets Jordan 2020","https://images.coinafrique.com/thumb_2838472_uploaded_image1_1608254557.jpg","Dakar, Sénégal"
"1765071301-2013","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","25 000CFA","Baskets hommes","https://images.coinafrique.com/thumb_2838317_uploaded_image1_1608245473.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-2014","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","27 000CFA","Baskets Jordan 1","https://images.coinafrique.com/thumb_2838296_uploaded_image1_1608244780.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071301-2015","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","5 500CFA","Chaussures Ngaye","https://images.coinafrique.com/thumb_2838240_uploaded_image1_1608242701.jpg","Dakar, Sénégal"
"1765071301-2016","https://sn.coinafrique.com/categorie/chaussures-homme?page=96","35 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2837260_uploaded_image1_1608214704.jpg","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765071513-2017","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","15 000CFA","Chaussures hommes","https://images.coinafrique.com/thumb_2871815_uploaded_image1_1609888913.jpg","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765071513-2018","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2871580_uploaded_image1_1609880660.jpg","Dakar, Sénégal"
"1765071513-2019","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","20 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2871430_uploaded_image1_1609876994.jpg","Medina, Dakar, Sénégal"
"1765071513-2020","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","23 000CFA","Chaussures Nike Air Force","https://images.coinafrique.com/thumb_2871389_uploaded_image1_1609876008.jpg","Medina, Dakar, Sénégal"
"1765071513-2021","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","10 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2870272_uploaded_image1_1609851831.jpg","Geule Tapée, Dakar, Sénégal"
"1765071513-2022","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","Prix sur demande","Baskets Jordan One","https://images.coinafrique.com/thumb_2870188_uploaded_image1_1609849973.jpg","Dakar, Sénégal"
"1765071513-2023","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","Prix sur demande","Chaussures All Star Converse","https://images.coinafrique.com/thumb_2870168_uploaded_image1_1609849568.jpg","Dakar, Sénégal"
"1765071513-2024","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","Prix sur demande","Baskets Nike Air Force One React","https://images.coinafrique.com/thumb_2870149_uploaded_image1_1609848948.jpg","Dakar, Sénégal"
"1765071513-2025","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","Prix sur demande","Baskets Jordan 4","https://images.coinafrique.com/thumb_2870140_uploaded_image1_1609848812.jpg","Dakar, Sénégal"
"1765071513-2026","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","Prix sur demande","Chaussures   homme","https://images.coinafrique.com/thumb_2869738_uploaded_image1_1609841403.jpg","Dakar, Sénégal"
"1765071513-2027","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","15 000CFA","Chaussures   homme","https://images.coinafrique.com/thumb_2869599_uploaded_image1_1609837808.jpg","Dakar, Sénégal"
"1765071513-2028","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","25 000CFA","Chaussures Reebok homme","https://images.coinafrique.com/thumb_2869472_uploaded_image1_1609834156.jpg","Dakar Plateau, Dakar, Sénégal"
"1765071513-2029","https://sn.coinafrique.com/categorie/chaussures-homme?page=95","40 000CFA","Chaussures de ville","https://images.coinafrique.com/thumb_2869440_uploaded_image1_1609833441.jpg","Dakar Plateau, Dakar, Sénégal"
